id,age,toss,roll,spot
47144,15,101011100010,2340224135,5421753641
47145,24,111011000010,1553402201,2484575063
47146,29,000010010010,2033232335,3253320630
47147,19,011010010110,1354201025,0241376584
47148,14,001010101101,4210351420,0514532413
47149,23,111111111100,4440331552,7013364252
47150,29,001011001000,0413325043,0413408657
47151,25,110111001100,0123423510,3551437822
47152,25,001001110100,5311502443,0405561728
47153,20,100010000110,1341021555,0310425200
47154,21,001101010101,0421354203,2487153076
47155,19,001011101010,4544104234,0413335444
47156,23,011101000000,1245214030,0484464135
47157,21,010001101011,5140213445,4415282370
47158,21,000101010101,0541221340,4145756345
47159,29,000101110010,4221504312,4085317624
47160,13,010101010100,1452555543,0487631254
47161,19,011100101101,4315204553,0468521734
47162,28,001011110010,1343320105,6104552731
47163,38,001001100100,2405131102,5430254855
47164,30,110110010101,1523402312,0531638471
47165,23,010000001110,0531420413,0157653842
47166,39,110001100010,1513004232,0430887614
47167,31,000101101001,4100320352,8251763460
47168,20,001011110010,0433512205,0062415083
47169,21,000101110110,0432150431,0432681574
47170,17,100011011011,1552034150,4648042135
47171,19,001010010111,4340114520,2712856738
47172,28,010101101001,5410522143,0524801227
47173,17,101010101010,1204212021,8674537126
47174,26,110000101011,1250124314,1124366410
47175,34,100010011100,4301511304,3605300048
47176,38,011100101101,4123305421,5460183245
47177,21,001011101001,1342004325,0074558136
47178,23,011100000110,1421130525,8341205762
47179,22,011101101110,3215401342,0854763245
47180,23,001011101011,2503201450,4751036874
47181,63,011111010101,5555555555,4444444445
47182,23,010110101111,0421531441,0412834672
47183,17,101010111111,5330523205,3461403776
47184,29,110100001111,4052300422,0225734806
47185,41,010001101000,4125011124,0143251677
47186,29,001111100000,2444001532,0475333332
47187,34,000000001011,3313250041,2155552830
47188,16,111111111111,2224315550,1515157480
47189,54,001101001110,5243104123,0267453120
47190,19,001011000110,0304155240,3126743847
47191,42,100010110010,4252014351,5480632128
47192,50,001011011001,3240510425,0512341240
47193,22,111101111000,0123451114,0862173455
47194,33,101111010001,2405132432,2835170624
47195,37,011110100010,1432450314,0316748524
47196,16,001011110011,5540042531,0048755426
47197,16,001011000101,0433145400,3401344765
47198,23,111001101000,1214122304,0162884147
47199,18,000110110100,2401354021,1304576428
47200,16,000100110110,0053214501,8741156532
47201,19,010001001110,5141324032,1572004163
47202,16,011100100100,5135240014,3225180746
47203,22,010001011011,4511402412,1322438410
47204,16,001011110010,1433205111,0583761445
47205,18,001011101101,2305512434,3413268340
47206,16,101111101111,5142254105,8547011648
47207,86,010001010101,1254103412,1452034576
47208,23,000011110010,5452100125,1257014521
47209,35,000000000000,3101345014,1435354760
47210,50,110110001100,5014130322,1483063325
47211,24,001010010111,0411325420,0157486231
47212,16,000000001111,4521145032,2854234136
47213,16,001100111101,5244511320,0442068884
47214,19,010001011011,2405243154,2381705245
47215,41,000101101001,0431125220,5528345110
47216,18,010111010010,5142340540,1834075612
47217,41,110001010011,4302551003,5412228330
47218,28,001011010001,2143201453,0357416436
47219,23,101110010110,4025443105,1652037845
47220,16,110101100011,2351054354,5361480285
47221,29,110010011000,4121523002,7571035286
47222,31,110100111101,0414140350,1103412265
47223,19,011011011010,2210334015,0123857612
47224,32,010010111010,5044124331,0133271404
47225,23,011011001000,1432500014,2221730884
47226,25,001000110011,4134253241,0456243081
47227,16,010100101011,4210351432,0413256874
47228,22,111100010101,2214305413,2145844402
47229,21,011101000101,0544213321,3214475410
47230,14,000111110010,0132215043,5631472053
47231,27,011101001110,2404321411,0534613844
47232,19,011100110111,1404053501,3051457632
47233,29,001011101010,0420351321,4260456074
47234,16,011000111000,5543210543,0258403630
47235,22,010001100000,3140334255,0421435678
47236,26,001011010110,4132514054,0624183754
47237,18,010110010010,0314251430,3145872106
47238,29,110111110001,2122245211,5541131175
47239,19,001011101010,3331425021,5367481204
47240,26,001011001000,0401131432,4531508607
47241,23,000100000101,4053214333,0485854767
47242,16,100001100110,2343153055,7087344647
47243,20,000100101110,4002353410,4175247613
47244,39,011101000101,0411223105,5700421552
47245,25,110001110101,1531402115,3647845217
47246,22,110100100001,1542141031,4137540243
47247,27,011101010100,1324031450,3244814326
47248,21,001000110010,1343155002,0463580301
47249,22,001010011110,1153240153,0485372148
47250,14,110110001011,5145203142,0451256744
47251,30,000000000000,4444444444,4513028674
47252,13,001011010011,4251101423,4541387270
47253,38,001011011101,4024135245,7154776320
47254,21,001011010010,0412532402,6538421342
47255,22,110100010100,4153142110,3746835710
47256,41,111111101100,3434341205,6666666666
47257,27,001010001101,4151343022,4173802562
47258,21,001111100100,0421553150,0487420543
47259,15,011010101010,1023402204,3202758438
47260,16,101000101100,3502411312,0268452102
47261,16,010010111100,1340524141,2541538756
47262,20,001011101000,4052135111,0678213541
47263,13,010011111111,0541144022,0327548666
47264,24,111001010110,3552014005,2273714126
47265,24,001011101101,4211350231,0327650434
47266,20,001011000110,2215230421,4351442072
47267,18,000000000000,2222222222,4153746048
47268,26,110100011011,1013122244,7720434418
47269,17,110010010110,2321042243,2813503504
47270,22,011110100011,2340113542,0532716481
47271,32,101100010010,5144321111,0485754622
47272,13,101101001010,0532410553,0465328716
47273,28,001010001010,5210352145,2670545231
47274,16,111100101100,1533000214,0417534421
47275,26,001011100011,0432501300,0011444333
47276,20,010010111010,3140251143,0412763518
47277,43,010001010101,2451021252,0478524367
47278,23,111100100011,3211504421,4257136478
47279,21,001011010001,5231544150,0864532107
47280,27,011101011100,0412412253,0422865014
47281,22,011010001101,0442153220,7745366812
47282,29,100000000101,2300111105,2371145886
47283,19,010101010101,1325403241,6501324035
47284,21,001011111001,0421333544,0463415347
47285,23,100001001011,1403512243,0421537411
47286,26,011100101100,0423131540,0265474315
47287,16,001011110100,4130351224,3273518562
47288,18,001011100100,5341120451,0185417360
47289,16,110100000110,3254105224,0462554873
47290,29,100010000010,1130043253,3108433265
47291,16,011010000110,1433054121,0344637451
47292,23,011010001101,2413502240,2371250738
47293,31,110111001001,4410135443,8325668301
47294,52,111010001001,4114501021,2240727657
47295,18,010101010101,0125430125,0345867415
47296,30,000010010111,1410225443,1131724544
47297,18,010010110111,0422502314,0564451375
47298,25,001000110111,4155034110,0553740381
47299,22,001100001110,1523054032,2340861577
47300,22,010010111010,2324150014,4730158761
47301,16,010101010101,3214501324,2337432620
47302,16,001011100100,4223031523,0564108036
47303,28,010010011010,0412514041,4128735147
47304,45,110110001000,2400152445,5073526104
47305,25,010100011101,4211253041,0452136785
47306,30,001011111100,3313430522,2303784265
47307,21,010001001011,2432511045,0462871148
47308,34,000011010011,4131534010,5023066184
47309,25,000101101111,3215401124,6414755820
47310,22,001100000100,0044133305,0088884663
47311,17,110010001110,0431124150,0437451286
47312,18,011011010010,0531420543,7385167602
47313,27,000101100110,0144432501,8885331270
47314,18,011100101000,5442100033,0878026435
47315,22,010001001000,4130544103,6408742136
47316,18,101110010001,1350241355,0245687315
47317,37,101010001011,2450112431,4153027654
47318,25,010110100010,0542053140,0030020080
47319,32,010011000100,3154412504,8740456374
47320,29,000101011100,0421543013,0574821345
47321,18,001010110101,4254104153,2407538140
47322,30,110100001011,0532405053,0843220561
47323,14,001011100110,1334200054,1388550676
47324,54,111111100111,4250341253,4206537554
47325,28,101010000000,1544302545,0124374444
47326,12,010101000101,5411034442,0527511117
47327,27,001001101110,5132410224,0734172651
47328,24,011001011101,0441234551,0421536447
47329,30,110110010010,5340542130,5472403856
47330,15,110101000110,2412150330,5611278573
47331,30,011100000100,1114531224,1042743844
47332,16,010101010101,3140521401,0476321587
47333,28,111010010110,5113251440,1328447436
47334,26,010000101011,2411520034,0457156814
47335,19,010001110001,4143014522,0874546402
47336,46,001000110110,1342353120,5648340737
47337,31,011011000101,0410223051,5611410687
47338,25,000100101001,1423504442,4241467341
47339,23,000100111100,4331504431,2243638511
47340,23,010000110001,1220455354,1583046271
47341,27,111111111101,4144144450,4851034417
47342,18,111011101011,5411051424,0138276058
47343,33,011100101101,3325314504,0531410847
47344,20,001010011101,5214341205,0573431586
47345,14,111001100100,2104315515,4434316650
47346,14,000110100110,0531420444,4534782246
47347,34,001110000010,1134212041,0414768325
47348,19,111100110100,1421142140,6447444884
47349,32,001000111110,3432521311,0437156208
47350,36,110101101101,1404355002,1040653522
47351,28,010101010101,4301254103,2341068745
47352,22,011100000100,1145233304,2428333430
47353,23,010100001111,1352241540,0333484552
47354,17,001011100101,0423310451,0834745267
47355,67,001011101110,4250432513,0562374015
47356,35,010101101010,2431045252,2152210624
47357,31,000111100101,1332545500,1541673008
47358,21,010001101100,2411520135,0145888724
47359,17,111010010010,4003251542,1164307211
47360,23,110101011110,5241325410,8430764531
47361,42,101111000011,0535322400,0854857758
47362,18,001100001100,0453321105,0437651243
47363,15,001011011110,2431251405,2684751805
47364,15,001011110010,5455203404,1704318672
47365,27,110110111000,0134520431,0468505665
47366,21,000110001101,0330244011,0510263811
47367,25,111010001010,0532413205,4326805716
47368,22,000010110100,0412535551,1542105621
47369,20,001001101011,3104452120,0357644312
47370,29,000000000001,0004155410,0452064832
47371,26,001011011001,0152530424,0528037561
47372,27,110010000110,4355021455,0555346871
47374,27,001001001100,0510315210,0502644627
47375,26,000101101000,2521304210,0437716528
47376,22,010001101011,1451033024,1521067432
47377,19,010011010110,1543042514,4240863705
47378,16,010010110111,0452114152,1574741425
47379,51,000001111100,0003344441,0434251474
47380,22,001001110100,0423305430,0874536147
47381,34,111001011001,0340521503,0546778251
47382,11,110010011010,5410241530,8046532705
47383,18,010101010100,1502243152,0421543742
47384,25,001000110001,0231025421,2030481542
47385,21,110110010001,0443251414,2314342178
47386,59,001011001000,0354153004,3724607877
47387,37,000101001101,0214130451,0221436175
47388,50,001111110101,0414542400,7412453881
47389,35,010011100001,5130055520,0533431288
47390,16,010001101011,0431225350,7323410648
47391,41,011100101010,3140021542,0457332214
47392,24,010001101011,0532140532,4267842438
47393,26,001010001101,1214542154,1041243745
47394,28,001011000001,4015254341,1514637734
47395,15,011010110010,3144025134,0845123764
47396,15,101110010110,0514211503,2278521037
47397,16,000110000101,0300542213,1023547618
47398,14,011100111010,3255451240,0013445706
47399,16,111001110000,4423515042,0482461473
47400,21,111001110001,1344051324,3274031684
47401,17,100100110001,5413250431,5731103524
47402,13,010001001010,2135142304,8042735146
47403,32,001001101110,2303211430,2314187600
47404,21,001110010111,2431051432,4653217804
47405,24,010110100010,2445521034,1780254436
47406,21,010111111011,0204135224,1450700340
47407,13,001001110110,0423150422,3158742600
47408,15,110110001011,1530001342,0544686234
47409,24,010110100101,0354123514,0236158732
47410,13,011010011101,0534150324,0468452672
47411,27,100010110100,4131025223,5032614580
47412,28,010101010000,5410341251,8451014674
47413,29,110101100110,1420531420,2407814650
47414,18,001101110010,0315024115,7724053628
47415,32,000111101010,5100034322,2407585555
47416,26,000110110001,2325132415,5804726038
47417,29,001011000010,1241503410,0461872453
47418,17,000000000000,5555555555,4157825638
47419,13,110000011101,1532240154,2735148054
47420,43,110111010100,0341022541,0412534674
47421,19,101111011000,0421531422,0133425876
47422,16,011011011001,0541235132,0451632875
47423,14,001000011000,0001522314,2888245428
47424,26,001010110101,4235014235,7543681023
47425,23,110110100001,2043122511,4502778316
47426,16,011100101001,3140352415,0532176438
47427,17,100110100100,2011425003,8457130611
47429,26,100101100011,4325000412,3552471108
47430,16,101110111000,5412230411,1436777000
47431,29,011000110111,1344052310,4316320435
47432,19,010110011100,2441034421,0465217314
47433,19,110101001011,4234102531,4712158340
47434,16,010000110100,5132405241,4034521723
47435,15,011000010110,5551244432,0544218772
47436,17,010001111011,4114054314,5424141183
47437,21,010010110100,1354444105,1304785436
47438,44,101011011011,2254211430,2484142647
47439,17,001101000011,1435202221,5322435026
47440,30,011101001010,4123544104,1041256418
47441,53,101101111001,1502232015,2302185806
47442,18,000111011100,0004225535,6345252038
47443,31,001010101110,5410523150,3274506143
47444,16,001011010011,0254135024,3274508614
47445,24,010100110111,0043255140,1745426873
47446,26,000101010001,4105214314,0000145326
