GEOID10,Tax_Mjoint,Mjoint_MF,Mjoint_SS,Mjoint_FF,Mjoint_MM,TaxRate_SS,TaxRate_FF,TaxRate_MM,Cns_TotHH,Cns_UPSS,Cns_UPFF,Cns_UPMM,Cns_RateSS,Cns_RateFF,Cns_RateMM,ParadeFlag,CountBars,FF_Tax,FF_Cns,FF_Index,MM_Tax,MM_Cns,MM_Index,SS_Index,SS_Index_Weight,Parade_Weight,Bars_Weight,TOTINDEX
02215,870,841,29,10,19,33.33333333,11.49425287,21.83908046,7472,27,0,27,3.613490364,0,3.613490364,0,3,1.948353177,0,1.948353177,3.701871037,0.962888903,4.66475994,6.613113117,4.739908476,0,3.529411765,8.269320241
98108,3760,3598,162,76,86,43.08510638,20.21276596,22.87234043,8057,127,20,107,15.76269083,2.482313516,13.28037731,0,0,3.42619979,0.661463543,4.087663333,3.877015552,3.538829954,7.415845507,11.50350884,8.245069771,0,0,8.245069771
90048,2840,2693,147,33,114,51.76056338,11.61971831,40.14084507,11957,120,11,109,10.0359622,0.919963201,9.115998996,0,0,1.969620413,0.245143135,2.214763548,6.804143244,2.429145615,9.233288859,11.44805241,8.205321711,0,0,8.205321711
11217,4260,4081,179,91,88,42.01877934,21.36150235,20.657277,16797,271,89,182,16.13383342,5.29856522,10.8352682,0,0,3.620918335,1.411911791,5.032830126,3.501547401,2.887280292,6.388827693,11.42165782,8.186403551,0,0,8.186403551
98106,3680,3506,174,80,94,47.2826087,21.73913043,25.54347826,10119,121,28,93,11.95770333,2.767071845,9.190631485,0,0,3.684928835,0.737343262,4.422272097,4.329791382,2.449032978,6.77882436,11.20109646,8.028317541,0,0,8.028317541
94127,4480,4323,157,29,128,35.04464286,6.473214286,28.57142857,7208,139,41,98,19.28412875,5.688124306,13.59600444,0,0,1.097253363,1.51571783,2.612971193,4.843049327,3.622935301,8.465984627,11.07895582,7.940773984,0,0,7.940773984
94611,7930,7682,248,134,114,31.27364439,16.89785624,14.37578815,16911,365,174,191,21.58358465,10.2891609,11.29442375,0,0,2.864300295,2.741758758,5.606059053,2.436792789,3.00963174,5.446424529,11.05248358,7.921800169,0,0,7.921800169
94115,4290,4120,170,33,137,39.62703963,7.692307692,31.93473193,17732,284,127,157,16.01624182,7.162192646,8.854049177,0,0,1.303897896,1.908513687,3.212411583,5.413151869,2.359343692,7.772495562,10.98490714,7.87336517,0,0,7.87336517
20002,5360,5130,230,85,145,42.91044776,15.85820896,27.05223881,24343,337,77,260,13.84381547,3.163126977,10.68068849,0,0,2.688073088,0.842880306,3.530953394,4.585536444,2.846089346,7.431625789,10.96257918,7.85736174,0,0,7.85736174
90039,4230,4066,164,48,116,38.77068558,11.34751773,27.42316785,11443,188,18,170,16.42925806,1.57301407,14.85624399,0,0,1.923480584,0.419161984,2.342642568,4.648411411,3.958752076,8.607163486,10.94980605,7.848206678,0,0,7.848206678
90038,2450,2372,78,10,68,31.83673469,4.081632653,27.75510204,11781,98,27,71,8.318478907,2.291825821,6.026653085,0,2,0.69186419,0.610704175,1.302568364,4.704676489,1.605925793,6.310602282,7.613170646,5.456693608,0,2.352941176,7.809634784
11109,1140,1111,29,3,26,25.43859649,2.631578947,22.80701754,2560,61,0,61,23.828125,0,23.828125,0,0,0.446070333,0,0.446070333,3.865942883,6.349494485,10.21543737,10.6615077,7.641570592,0,0,7.641570592
97210,1890,1838,52,16,36,27.51322751,8.465608466,19.04761905,6369,142,83,59,22.2954938,13.03187314,9.263620663,0,0,1.434977578,3.4726109,4.907588479,3.228699552,2.468482447,5.697181999,10.60477048,7.600904533,0,0,7.600904533
19129,1180,1147,33,9,24,27.96610169,7.627118644,20.33898305,4551,100,51,49,21.9731927,11.20632828,10.76686443,0,0,1.292847914,2.986156889,4.279004802,3.447594436,2.869052697,6.316647133,10.59565193,7.594368874,0,0,7.594368874
19146,3440,3322,118,40,78,34.30232558,11.62790698,22.6744186,16128,288,115,173,17.85714286,7.130456349,10.72668651,0,0,1.971008448,1.900056898,3.871065345,3.843466471,2.858346464,6.701812934,10.57287828,7.578045995,0,0,7.578045995
98070,2430,2333,97,64,33,39.91769547,26.33744856,13.58024691,4757,66,35,31,13.87429052,7.357578306,6.516712214,0,0,4.464374688,1.960578219,6.424952907,2.301943198,1.736512137,4.038455335,10.46340824,7.499584014,0,0,7.499584014
94610,4800,4632,168,91,77,35,18.95833333,16.04166667,15562,262,142,120,16.83588228,9.124791158,7.711091119,0,0,3.213565022,2.431488467,5.645053489,2.719170404,2.054778987,4.77394939,10.41900288,7.467756741,0,0,7.467756741
91602,2620,2539,81,15,66,30.91603053,5.72519084,25.19083969,9276,179,15,164,19.29711082,1.617076326,17.6800345,0,0,0.970458358,0.43090328,1.401361637,4.270016772,4.711209193,8.981225965,10.3825876,7.441656313,0,0,7.441656313
97215,3180,3057,123,90,33,38.67924528,28.30188679,10.37735849,7489,106,67,39,14.15409267,8.9464548,5.207637869,0,0,4.797360182,2.383967073,7.181327255,1.759032067,1.387682326,3.146714393,10.32804165,7.402560833,0,0,7.402560833
11201,8850,8550,300,66,234,33.89830508,7.457627119,26.44067797,25664,435,90,345,16.94981297,3.506857855,13.44295511,0,0,1.26411796,0.934474476,2.198592436,4.481872768,3.582152156,8.064024924,10.26261736,7.355668374,0,0,7.355668374
97214,3420,3306,114,60,54,33.33333333,17.54385965,15.78947368,11740,200,149,51,17.03577513,12.69165247,4.344122658,0,0,2.973802218,3.381952099,6.355754318,2.676421996,1.15758092,3.834002916,10.18975723,7.303446323,0,0,7.303446323
02139,3770,3660,110,62,48,29.17771883,16.44562334,12.73209549,14058,186,50,136,13.23090055,3.556693698,9.674206857,0,1,2.787643777,0.947754262,3.735398038,2.158175827,2.577891592,4.736067419,8.471465458,6.071871177,0,1.176470588,7.248341765
94703,2710,2591,119,84,35,43.91143911,30.99630996,12.91512915,8887,89,52,37,10.01462811,5.851243389,4.163384719,0,0,5.254083033,1.559184268,6.813267301,2.189201264,1.109419575,3.298620839,10.11188814,7.247634125,0,0,7.247634125
10022,5560,5428,132,18,114,23.74100719,3.237410072,20.50359712,17892,186,74,112,10.39570758,4.135926671,6.259780908,0,2,0.548762783,1.102102813,1.650865596,3.475497628,1.668047501,5.143545129,6.794410725,4.86985243,0,2.352941176,7.222793607
94618,3460,3352,108,70,38,31.21387283,20.23121387,10.98265896,7106,127,65,62,17.87222066,9.14719955,8.725021109,0,0,3.429326835,2.437459645,5.86678648,1.861634568,2.324961507,4.186596075,10.05338255,7.205700604,0,0,7.205700604
90026,6510,6294,216,67,149,33.1797235,10.29185868,22.88786482,25139,417,83,334,16.58777199,3.301642866,13.28612912,0,0,1.744539274,0.879790717,2.62432999,3.879647041,3.540362643,7.420009683,10.04433967,7.199219174,0,0,7.199219174
94605,5050,4849,201,108,93,39.8019802,21.38613861,18.41584158,15199,186,93,93,12.23764721,6.118823607,6.118823607,0,0,3.625094347,1.630486526,5.255580873,3.121609021,1.630486526,4.752095547,10.00767642,7.17294101,0,0,7.17294101
94710,1070,1035,35,25,10,32.71028037,23.36448598,9.345794393,2933,49,30,19,16.70644391,10.22843505,6.478008865,0,0,3.960437533,2.725577104,6.686014638,1.584175014,1.726198833,3.310373846,9.996388484,7.164850452,0,0,7.164850452
10009,5090,4931,159,43,116,31.23772102,8.447937132,22.78978389,29770,153,0,153,5.139402083,0,5.139402083,0,2,1.431982168,0,1.431982168,3.863021664,1.369499496,5.23252116,6.664503328,4.776742096,0,2.352941176,7.129683272
30033,4980,4844,136,69,67,27.30923695,13.85542169,13.45381526,12916,255,122,133,19.74295448,9.445648808,10.29730567,0,0,2.348587174,2.516987594,4.865574768,2.280512183,2.743929098,5.024441281,9.89001605,7.088608658,0,0,7.088608658
02458,2450,2393,57,40,17,23.26530612,16.32653061,6.93877551,4920,109,84,25,22.15447154,17.07317073,5.081300813,0,0,2.767456758,4.549497848,7.316954606,1.176169122,1.354017217,2.530186339,9.847140945,7.057878188,0,0,7.057878188
94708,2700,2622,78,51,27,28.88888889,18.88888889,10,4738,88,0,88,18.57323765,0,18.57323765,0,0,3.201793722,0,3.201793722,1.695067264,4.949221563,6.644288827,9.846082549,7.05711959,0,0,7.05711959
10039,1290,1243,47,10,37,36.43410853,7.751937984,28.68217054,10631,146,27,119,13.73342113,2.539742263,11.19367886,0,0,1.314005631,0.676766615,1.990772246,4.861820835,2.982786191,7.844607027,9.835379273,7.049448082,0,0,7.049448082
97201,2050,1978,72,20,52,35.12195122,9.756097561,25.36585366,8564,124,7,117,14.47921532,0.817375058,13.66184026,0,0,1.65372416,0.217806413,1.871530573,4.299682817,3.640478611,7.940161428,9.811692001,7.032470374,0,0,7.032470374
78722,800,774,26,19,7,32.5,23.75,8.75,2973,48,33,15,16.14530777,11.09989909,5.045408678,0,0,4.025784753,2.95779664,6.983581393,1.483183856,1.344453018,2.827636875,9.811218268,7.032130829,0,0,7.032130829
19123,1240,1199,41,10,31,33.06451613,8.064516129,25,6452,101,23,78,15.65406076,3.564786113,12.08927464,0,0,1.366989729,0.949910652,2.316900382,4.237668161,3.221436126,7.459104287,9.776004668,7.006891696,0,0,7.006891696
90803,5140,4968,172,67,105,33.46303502,13.03501946,20.42801556,16995,259,124,135,15.2397764,7.296263607,7.943512798,0,0,2.209523478,1.944239655,4.153763133,3.462686045,2.116712528,5.579398573,9.733161706,6.976184265,0,0,6.976184265
10038,2700,2612,88,19,69,32.59259259,7.037037037,25.55555556,9780,93,13,80,9.509202454,1.329243354,8.1799591,0,1,1.192825112,0.354204258,1.54702937,4.331838565,2.179718513,6.511557079,8.058586449,5.775942667,0,1.176470588,6.952413255
98103,8250,8028,222,135,87,26.90909091,16.36363636,10.54545455,22936,301,167,134,13.12347401,7.281130101,5.842343913,0,1,2.773746432,1.940207021,4.713953453,1.78752548,1.556812819,3.344338299,8.058291752,5.775731444,0,1.176470588,6.952202033
02144,2930,2837,93,58,35,31.74061433,19.79522184,11.94539249,10760,174,143,31,16.17100372,13.28996283,2.881040892,0,0,3.355423253,3.541384212,6.896807465,2.024824377,0.767712661,2.792537038,9.689344503,6.944778552,0,0,6.944778552
11211,7150,7050,100,27,73,13.98601399,3.776223776,10.20979021,37381,560,141,419,14.98087264,3.771969717,11.20890292,0,2,0.640095331,1.005118989,1.64521432,1.730628116,2.986842954,4.71747107,6.36268539,4.560415931,0,2.352941176,6.913357107
91601,3940,3827,113,29,84,28.68020305,7.360406091,21.31979695,16615,298,100,198,17.93560036,6.018657839,11.91694252,0,0,1.247638342,1.603795295,2.851433637,3.613848989,3.175514684,6.789363673,9.64079731,6.909982647,0,0,6.909982647
10012,2520,2420,100,20,80,39.68253968,7.936507937,31.74603175,12470,136,36,100,10.90617482,2.886928629,8.019246191,0,0,1.34529148,0.76928157,2.11457305,5.381165919,2.13689325,7.518059169,9.632632219,6.904130368,0,0,6.904130368
94705,2470,2385,85,45,40,34.41295547,18.21862348,16.19433198,5840,83,13,70,14.21232877,2.226027397,11.98630137,0,0,3.088179226,0.59317083,3.681350056,2.745048201,3.193996777,5.939044978,9.620395034,6.89535944,0,0,6.89535944
90807,5040,4875,165,59,106,32.73809524,11.70634921,21.03174603,12677,193,37,156,15.22442218,2.91867161,12.30575057,0,0,1.984304933,0.777740141,2.762045074,3.565022421,3.279120594,6.844143014,9.606188088,6.885176699,0,0,6.885176699
30030,5200,5029,171,127,44,32.88461538,24.42307692,8.461538462,11171,169,130,39,15.12845761,11.63727509,3.491182526,0,0,4.139875818,3.100991538,7.240867356,1.434287685,0.930297461,2.364585147,9.605452503,6.884649473,0,0,6.884649473
20011,6350,6108,242,79,163,38.11023622,12.44094488,25.66929134,24371,285,108,177,11.69422674,4.431496451,7.262730294,0,0,2.10882384,1.180863466,3.289687306,4.351117545,1.935304014,6.286421559,9.576108865,6.863617599,0,0,6.863617599
10960,2340,2286,54,29,25,23.07692308,12.39316239,10.68376068,6143,129,52,77,20.99951164,8.46491942,12.53459222,0,0,2.100724387,2.255652057,4.356376444,1.810969299,3.340100162,5.151069461,9.507445905,6.814403841,0,0,6.814403841
10024,9760,9505,255,60,195,26.12704918,6.147540984,19.9795082,28675,546,67,479,19.04097646,2.336530078,16.70444638,0,0,1.042049548,0.622616544,1.664666092,3.386661031,4.451243654,7.837904684,9.502570777,6.810909623,0,0,6.810909623
90036,5030,4848,182,54,128,36.18290258,10.73558648,25.4473161,18602,235,103,132,12.63305021,5.537039028,7.096011182,0,0,1.819754121,1.475458047,3.295212168,4.313491249,1.890878274,6.204369523,9.49958169,6.808767213,0,0,6.808767213
20017,1860,1792,68,26,42,36.55913978,13.97849462,22.58064516,7518,93,47,46,12.37031125,6.251662676,6.118648577,0,0,2.369448864,1.665884231,4.035333094,3.827571242,1.630439885,5.458011127,9.493344222,6.804296546,0,0,6.804296546
80206,3650,3559,91,32,59,24.93150685,8.767123288,16.16438356,12589,248,91,157,19.69973787,7.228532846,12.47120502,0,0,1.486086369,1.9261914,3.412277768,2.739971742,3.323209338,6.06318108,9.475458848,6.791477314,0,0,6.791477314
98116,5170,4977,193,93,100,37.33075435,17.98839458,19.34235977,11541,136,71,65,11.78407417,6.151979898,5.632094273,0,0,3.049153879,1.639321702,4.688475581,3.278660086,1.500787474,4.77944756,9.467923141,6.786076142,0,0,6.786076142
91604,4820,4683,137,42,95,28.42323651,8.713692946,19.70954357,14297,248,111,137,17.34629643,7.763866545,9.58242988,0,0,1.477029566,2.068842085,3.545871652,3.34090021,2.553435727,5.894335937,9.440207589,6.766211189,0,0,6.766211189
10025,11670,11281,389,114,275,33.33333333,9.768637532,23.5646958,43456,614,140,474,14.12923417,3.221649485,10.90758468,0,0,1.65584977,0.858474833,2.514324603,3.994374445,2.906550507,6.900924951,9.415249555,6.74832267,0,0,6.74832267
20012,1980,1919,61,27,34,30.80808081,13.63636364,17.17171717,5765,90,0,90,15.6114484,0,15.6114484,0,0,2.311455361,0,2.311455361,2.910721565,4.159991837,7.070713402,9.382168763,6.724612214,0,0,6.724612214
97218,1950,1902,48,41,7,24.61538462,21.02564103,3.58974359,5591,109,90,19,19.49561796,16.09729923,3.398318727,0,0,3.563987582,4.289456795,7.853444377,0.608485685,0.90555199,1.514037675,9.367482052,6.714085604,0,0,6.714085604
97203,4000,3906,94,60,34,23.5,15,8.5,11630,233,101,132,20.03439381,8.684436801,11.34995701,0,0,2.542600897,2.314146983,4.85674788,1.440807175,3.02442972,4.465236895,9.321984775,6.681475708,0,0,6.681475708
18925,1520,1516,4,0,0,2.631578947,0,0,2232,78,28,50,34.94623656,12.54480287,22.40143369,0,0,0,3.342820999,3.342820999,0,5.969323213,5.969323213,9.312144213,6.674422545,0,0,6.674422545
78723,3830,3721,109,62,47,28.45953003,16.18798956,12.27154047,11989,199,79,120,16.59854867,6.589373592,10.00917508,0,0,2.743973118,1.755874257,4.499847375,2.080108653,2.667150771,4.747259424,9.247106799,6.627807376,0,0,6.627807376
20722,650,632,18,15,3,27.69230769,23.07692308,4.615384615,1778,30,30,0,16.87289089,16.87289089,0,0,0,3.911693688,4.49612916,8.407822848,0.782338737,0,0.782338737,9.190161585,6.586992241,0,0,6.586992241
80230,1490,1461,29,13,16,19.46308725,8.724832215,10.73825503,3892,86,28,58,22.09660843,7.194244604,14.90236382,0,0,1.478917748,1.917054592,3.395972339,1.820206458,3.971041654,5.791248112,9.187220451,6.584884201,0,0,6.584884201
90804,3590,3473,117,52,65,32.59052925,14.48467967,18.10584958,14682,201,98,103,13.69023294,6.67483994,7.015392998,0,0,2.455250634,1.778648525,4.23389916,3.069063292,1.869395899,4.938459191,9.17235835,6.574231881,0,0,6.574231881
10044,1270,1239,31,8,23,24.40944882,6.299212598,18.11023622,4622,87,25,62,18.82302034,5.40891389,13.41410645,0,0,1.067758907,1.441316466,2.509075373,3.069806857,3.574464836,6.644271692,9.153347065,6.560605658,0,0,6.560605658
30344,1970,1904,66,26,40,33.50253807,13.19796954,20.30456853,12496,162,77,85,12.96414853,6.161971831,6.802176697,0,0,2.237144612,1.641984258,3.879128871,3.441760943,1.812580026,5.254340969,9.13346984,6.546358779,0,0,6.546358779
19103,2960,2881,79,15,64,26.68918919,5.067567568,21.62162162,14610,161,0,161,11.01984942,0,11.01984942,0,1,0.858986789,0,0.858986789,3.665010301,2.936465757,6.601476058,7.460462847,5.347241225,0,1.176470588,6.523711813
20018,1540,1488,52,22,30,33.76623377,14.28571429,19.48051948,7666,97,7,90,12.6532742,0.91312288,11.74015132,0,0,2.421524664,0.243320391,2.664845055,3.302079086,3.128405028,6.430484114,9.095329169,6.519021686,0,0,6.519021686
02464,610,594,16,13,3,26.2295082,21.31147541,4.918032787,1205,21,21,0,17.42738589,17.42738589,0,0,0,3.612438432,4.64388577,8.256324202,0.833639638,0,0.833639638,9.089963841,6.515176119,0,0,6.515176119
10037,950,914,36,7,29,37.89473684,7.368421053,30.52631579,9109,90,70,20,9.880338127,7.684707432,2.195630695,0,0,1.248996932,2.04774851,3.296745442,5.17441586,0.585071003,5.759486863,9.056232304,6.490999246,0,0,6.490999246
20912,3690,3585,105,75,30,28.45528455,20.32520325,8.130081301,9513,151,97,54,15.87301587,10.19657311,5.676442763,0,0,3.445258667,2.717086835,6.162345502,1.378103467,1.512605042,2.890708509,9.053054011,6.488721224,0,0,6.488721224
90041,4170,4106,64,28,36,15.34772182,6.714628297,8.633093525,9591,232,160,72,24.18934418,16.68230633,7.507037848,0,0,1.138174662,4.445343981,5.583518642,1.463367422,2.000404791,3.463772214,9.047290856,6.484590518,0,0,6.484590518
33132,1130,1087,43,3,40,38.05309735,2.654867257,35.39823009,5235,50,27,23,9.551098376,5.157593123,4.393505253,0,0,0.450017858,1.374346873,1.824364731,6.000238104,1.170739929,7.170978034,8.995342765,6.44735704,0,0,6.44735704
20008,4130,3986,144,30,114,34.86682809,7.263922518,27.60290557,15495,172,29,143,11.10035495,1.871571475,9.228783479,0,0,1.231283727,0.498718752,1.730002479,4.678878163,2.459199362,7.138077526,8.868080005,6.356142233,0,0,6.356142233
97205,730,709,21,3,18,28.76712329,4.109589041,24.65753425,4935,43,0,43,8.713272543,0,8.713272543,0,1,0.696602985,0,0.696602985,4.179617913,2.32183086,6.501448773,7.198051758,5.159159678,0,1.176470588,6.335630266
10005,1370,1332,38,8,30,27.73722628,5.839416058,21.89781022,4252,66,47,19,15.52210724,11.05362183,4.468485419,0,0,0.9898203,2.94546511,3.93528541,3.711826127,1.190719938,4.902546065,8.837831475,6.334461784,0,0,6.334461784
90027,5290,5098,192,35,157,36.29489603,6.616257089,29.67863894,21953,221,24,197,10.06696124,1.093244659,8.973716576,0,0,1.12150008,0.291317547,1.412817628,5.030728932,2.391231535,7.421960467,8.834778095,6.332273293,0,0,6.332273293
10034,3390,3254,136,51,85,40.1179941,15.04424779,25.07374631,15462,114,24,90,7.372914241,1.552192472,5.820721769,0,0,2.550101195,0.413613641,2.963714836,4.250168657,1.551051154,5.801219811,8.764934646,6.282213427,0,0,6.282213427
80220,5880,5747,133,75,58,22.61904762,12.75510204,9.863945578,15846,192,104,88,12.11662249,6.563170516,5.553451975,0,1,2.162075592,1.748891908,3.9109675,1.672005125,1.479831615,3.151836739,7.06280424,5.062221844,0,1.176470588,6.238692432
30021,3230,3123,107,66,41,33.12693498,20.43343653,12.69349845,7372,85,43,42,11.53011394,5.832881172,5.697232773,0,0,3.463604936,1.554291277,5.017896213,2.151633369,1.518144968,3.669778338,8.687674551,6.226837725,0,0,6.226837725
97232,1830,1764,66,37,29,36.06557377,20.21857923,15.84699454,6219,57,40,17,9.165460685,6.431902235,2.73355845,0,0,3.427185179,1.713912772,5.141097951,2.686172168,0.728412928,3.414585097,8.555683047,6.13223362,0,0,6.13223362
80238,4370,4271,99,43,56,22.65446224,9.839816934,12.81464531,5030,89,0,89,17.69383698,0,17.69383698,0,0,1.667915157,0,1.667915157,2.172168577,4.714887148,6.887055725,8.554970882,6.13172318,0,0,6.13172318
94606,4470,4327,143,87,56,31.99105145,19.46308725,12.52796421,14896,171,95,76,11.47959184,6.37755102,5.102040816,0,0,3.299124206,1.699429772,4.998553978,2.123574202,1.359543818,3.48311802,8.481671998,6.079186652,0,0,6.079186652
10030,1280,1237,43,10,33,33.59375,7.8125,25.78125,11891,123,14,109,10.34395762,1.177361029,9.166596586,0,0,1.3242713,0.313732086,1.638003386,4.370095291,2.442628384,6.812723675,8.450727062,6.057007058,0,0,6.057007058
94134,7580,7406,174,51,123,22.95514512,6.72823219,16.22691293,11661,196,60,136,16.80816397,5.145356316,11.66280765,0,0,1.140480613,1.371086124,2.511566737,2.750570891,3.107795215,5.858366106,8.369932843,5.999098295,0,0,5.999098295
08107,1890,1856,34,18,16,17.98941799,9.523809524,8.465608466,5189,103,69,34,19.84968202,13.2973598,6.55232222,0,0,1.614349776,3.543355288,5.157705063,1.434977578,1.746001156,3.180978735,8.338683798,5.976700733,0,0,5.976700733
11231,4950,4860,90,29,61,18.18181818,5.858585859,12.32323232,15265,300,41,259,19.65280052,2.685882738,16.96691779,0,0,0.993069711,0.715708753,1.708778464,2.08887077,4.521184563,6.610055333,8.318833796,5.962473365,0,0,5.962473365
